,id,brand,categories,colors,prices.amountMin,prices.amountMax,prices.isSale,prices.currency
0,AVpfBXx21cnluZ0-cKxs,Zoot,"Shoes,Clothing,Women's Shoes,All Women's Shoes","Blue,Multicolor",71.99,71.99,TRUE,USD
1,AVpfBXx21cnluZ0-cKxs,Zoot,"Shoes,Clothing,Women's Shoes,All Women's Shoes","Blue,Multicolor",250,250,FALSE,USD
2,AVpfBXx21cnluZ0-cKxs,Zoot,"Shoes,Clothing,Women's Shoes,All Women's Shoes","Blue,Multicolor",75.99,75.99,TRUE,USD
3,AVpfBXx21cnluZ0-cKxs,Zoot,"Shoes,Clothing,Women's Shoes,All Women's Shoes","Blue,Multicolor",79.98,79.98,TRUE,USD
4,AVpfEqFRLJeJML431x7w,Wild Pair,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Brown,26.98,26.98,TRUE,USD
5,AVpfEqFRLJeJML431x7w,Wild Pair,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Brown,15.99,15.99,TRUE,USD
6,AVpfEqFRLJeJML431x7w,Wild Pair,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Brown,90,90,FALSE,USD
7,AVpfFCfi1cnluZ0-dcCZ,Sutton Studio,"Women's Suits & Sets,Women's Clothing,All Women's Clothing,Clothing, Shoes & Jewelry,Clothing",Pink,318,318,FALSE,USD
8,AVpfFCfi1cnluZ0-dcCZ,Sutton Studio,"Women's Suits & Sets,Women's Clothing,All Women's Clothing,Clothing, Shoes & Jewelry,Clothing",Pink,166.99,166.99,TRUE,USD
9,AVpfBZCAilAPnD_xTN_K,LaLeela.com,"Women's Clothing,All Women's Clothing,Clothing, Shoes & Jewelry,Clothing",,27.98,27.98,TRUE,USD
10,AVpfBZCAilAPnD_xTN_K,LaLeela.com,"Women's Clothing,All Women's Clothing,Clothing, Shoes & Jewelry,Clothing",,39.99,39.99,FALSE,USD
11,AVpfHscY1cnluZ0-eVb6,Reebok,"Shoes,Clothing,Women's Shoes,All Women's Shoes,Sneakers & Athletic Shoes",Pink Ribbon,22.99,22.99,FALSE,USD
12,AVpfHscY1cnluZ0-eVb6,Reebok,"Shoes,Clothing,Women's Shoes,All Women's Shoes,Sneakers & Athletic Shoes",Pink Ribbon,23.99,23.99,TRUE,USD
13,AVpfHscY1cnluZ0-eVb6,Reebok,"Shoes,Clothing,Women's Shoes,All Women's Shoes,Sneakers & Athletic Shoes",Pink Ribbon,19.99,19.99,TRUE,USD
14,AVpfHscY1cnluZ0-eVb6,Reebok,"Shoes,Clothing,Women's Shoes,All Women's Shoes,Sneakers & Athletic Shoes",Pink Ribbon,22.99,22.99,TRUE,USD
15,AVpfHscY1cnluZ0-eVb6,Reebok,"Shoes,Clothing,Women's Shoes,All Women's Shoes,Sneakers & Athletic Shoes",Pink Ribbon,75,75,FALSE,USD
16,AVpfHscY1cnluZ0-eVb6,Reebok,"Shoes,Clothing,Women's Shoes,All Women's Shoes,Sneakers & Athletic Shoes",Pink Ribbon,29.99,29.99,TRUE,USD
17,AVpfHscY1cnluZ0-eVb6,Reebok,"Shoes,Clothing,Women's Shoes,All Women's Shoes,Sneakers & Athletic Shoes",Pink Ribbon,50.99,50.99,TRUE,USD
18,AVpfHscY1cnluZ0-eVb6,Reebok,"Shoes,Clothing,Women's Shoes,All Women's Shoes,Sneakers & Athletic Shoes",Pink Ribbon,64.95,64.95,FALSE,USD
19,AVpfEqlqilAPnD_xUWBW,Jessica Simpson,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Beige,69.98,69.98,FALSE,USD
20,AVpfAyj41cnluZ0-b9ct,The Highest Heel,"Clothing,Shoes,Women's Shoes,All Women's Shoes",,45.54,45.54,FALSE,USD
21,AVpfAyldLJeJML430cBd,Qupid,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Pink,23.98,23.98,TRUE,USD
22,AVpfAyldLJeJML430cBd,Qupid,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Pink,1.99,1.99,TRUE,USD
23,AVpfAyldLJeJML430cBd,Qupid,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Pink,45,45,FALSE,USD
24,AVpfAyldLJeJML430cBd,Qupid,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Pink,11.99,11.99,TRUE,USD
25,AVpe8cGQ1cnluZ0-aZ7c,Alfani,"Shoes,Clothing,Women's Shoes,All Women's Shoes",,18.99,18.99,TRUE,USD
26,AVpe8cGQ1cnluZ0-aZ7c,Alfani,"Shoes,Clothing,Women's Shoes,All Women's Shoes",,79,79,FALSE,USD
27,AVpe8cGQ1cnluZ0-aZ7c,Alfani,"Shoes,Clothing,Women's Shoes,All Women's Shoes",,26.99,26.99,TRUE,USD
28,AVpfEpBdLJeJML431xlJ,Me Too,"Shoes,Women's Shoes,Clothing,All Women's Shoes",,34.99,34.99,TRUE,USD
29,AVpfEpBdLJeJML431xlJ,Me Too,"Shoes,Women's Shoes,Clothing,All Women's Shoes",,79,79,FALSE,USD
30,AVpfAsxFLJeJML430Z-E,New Balance,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Blue,42.99,42.99,TRUE,USD
31,AVpfAsxFLJeJML430Z-E,New Balance,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Blue,110,110,FALSE,USD
32,AVpfB5tZ1cnluZ0-cW6N,Under Armour,"Clothing, Shoes & Jewelry,Clothing,Women's Clothing,Women's Activewear,All Women's Clothing",,40.21,40.21,FALSE,USD
33,AVpfA3SLilAPnD_xTByb,Bruno Magli,"Clothing, Shoes & Accessories,Women's Shoes,Flats & Oxfords",Black,169.99,169.99,FALSE,USD
34,AVpfFTVk1cnluZ0-diFm,Nine West,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Red,13.99,13.99,TRUE,USD
35,AVpfFTVk1cnluZ0-diFm,Nine West,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Red,8.99,8.99,TRUE,USD
36,AVpfFTVk1cnluZ0-diFm,Nine West,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Red,89,89,FALSE,USD
37,AVpfA3NWLJeJML430djV,Celebrity Pink Jeans,"Juniors Shorts & Capris,All Juniors' Clothing,Women's Clothing,Women's Shorts & Capris,Clothing, Shoes & Jewelry,Women's Shorts & Skorts,Clothing,Juniors Clothing",Rinse,39,39,FALSE,USD
38,AVpfA3NWLJeJML430djV,Celebrity Pink Jeans,"Juniors Shorts & Capris,All Juniors' Clothing,Women's Clothing,Women's Shorts & Capris,Clothing, Shoes & Jewelry,Women's Shorts & Skorts,Clothing,Juniors Clothing",Rinse,20.99,20.99,TRUE,USD
39,AVpfA3NWLJeJML430djV,Celebrity Pink Jeans,"Juniors Shorts & Capris,All Juniors' Clothing,Women's Clothing,Women's Shorts & Capris,Clothing, Shoes & Jewelry,Women's Shorts & Skorts,Clothing,Juniors Clothing",Rinse,15.98,15.98,TRUE,USD
40,AVpe8f_BilAPnD_xReOS,Cheer Bunny,"Clothing, Shoes & Jewelry,Women,Jewelry,Fashion,Bracelets,Bangle",,29.99,29.99,FALSE,USD
41,AVpe8f_BilAPnD_xReOS,Cheer Bunny,"Clothing, Shoes & Jewelry,Women,Jewelry,Fashion,Bracelets,Bangle",,29.95,29.95,FALSE,USD
42,AVpfFSrYLJeJML432AWT,,"Shoes & Handbags,Shoes,Women,Athletic",,88,88,FALSE,CAD
43,AVpfDvKDilAPnD_xUBPs,Easy Spirit,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Red,70,70,FALSE,USD
44,AVpfDvKDilAPnD_xUBPs,Easy Spirit,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Red,15.99,15.99,TRUE,USD
45,AVpfHsBD1cnluZ0-eVSs,Touch Ups,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Gold,41.7,41.7,TRUE,USD
46,AVpfHsBD1cnluZ0-eVSs,Touch Ups,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Gold,42.32,42.32,TRUE,USD
47,AVpfHsBD1cnluZ0-eVSs,Touch Ups,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Gold,41.7,41.7,FALSE,USD
48,AVpfHsBD1cnluZ0-eVSs,Touch Ups,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Gold,57.27,57.27,FALSE,USD
49,AVpfB4C91cnluZ0-cWW2,Caterpillar,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Flowers,67.19,67.19,FALSE,USD
50,AVpe69y11cnluZ0-Z34S,Dearfoams,"Shoes,Clothing,Women's Shoes,All Women's Shoes",,20,20,FALSE,USD
51,AVpe69y11cnluZ0-Z34S,Dearfoams,"Shoes,Clothing,Women's Shoes,All Women's Shoes",,7.77,7.77,TRUE,USD
52,AVpe692j1cnluZ0-Z354,J. Renee,"Shoes,Women's Shoes,Clothing,All Women's Shoes",White,80,80,FALSE,USD
53,AVpe692j1cnluZ0-Z354,J. Renee,"Shoes,Women's Shoes,Clothing,All Women's Shoes",White,15.99,15.99,TRUE,USD
54,AVpfFTDqilAPnD_xUkUg,Bar III,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Green,110,110,FALSE,USD
55,AVpfFTDqilAPnD_xUkUg,Bar III,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Green,61.98,61.98,TRUE,USD
56,AVpfFTDqilAPnD_xUkUg,Bar III,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Green,63.99,63.99,FALSE,USD
57,AVpfA4aGilAPnD_xTCMV,Karmas Canvas,"Clothing, Shoes & Jewelry,Women,Jewelry,Fashion,Necklaces,Pendants",,29.72,29.72,TRUE,USD
58,AVpfA4aGilAPnD_xTCMV,Karmas Canvas,"Clothing, Shoes & Jewelry,Women,Jewelry,Fashion,Necklaces,Pendants",,40.41,40.41,TRUE,USD
59,AVpfA4aGilAPnD_xTCMV,Karmas Canvas,"Clothing, Shoes & Jewelry,Women,Jewelry,Fashion,Necklaces,Pendants",,50.92,50.92,FALSE,USD
60,AVpfB9AXLJeJML4302qN,Boulet,"Clothing,Shoes,Women's Shoes,Women's Boots",,266,266,FALSE,USD
61,AVpfHkkC1cnluZ0-eSzd,Comfy Feet,"Clothing,Shoes,Women's Shoes,Women's Slippers",Dolphin,30,30,FALSE,USD
62,AVpe6_gIilAPnD_xQ7fE,Allegra K,"Clothing,Shoes,Women's Shoes,Women's Dress Shoes",,28.76,28.76,TRUE,USD
63,AVpe6_gIilAPnD_xQ7fE,Allegra K,"Clothing,Shoes,Women's Shoes,Women's Dress Shoes",,57.99,57.99,FALSE,USD
64,AVpfJFbOLJeJML433SKi,Landau,"Women's Clothing,Women's Scrubs,Women's Workwear & Uniforms,Scrubs,Workwear & Uniforms,Professional & Trade Workwear,Clothing, Shoes & Jewelry,Clothing,Medical Uniforms",,20.95,20.95,FALSE,USD
65,AVpfJFt8ilAPnD_xV2E4,Allegra K,"Women's Dress Shoes,Shoes,Women's Shoes,Clothing",Brown,34.79,34.79,TRUE,USD
66,AVpfJFt8ilAPnD_xV2E4,Allegra K,"Women's Dress Shoes,Shoes,Women's Shoes,Clothing",Brown,69.99,69.99,FALSE,USD
67,AVpfAqDCilAPnD_xS9QC,FIEL,"Clothing,Shoes,Women's Shoes,All Women's Shoes",,210,210,FALSE,USD
68,AVpfAqDCilAPnD_xS9QC,FIEL,"Clothing,Shoes,Women's Shoes,All Women's Shoes",,19.99,19.99,TRUE,USD
69,AVpfIA_M1cnluZ0-ecX1,Not Your Daughter's Jeans,"Women's Clothing,Plus Size Jeans,Women's Pants & Leggings,All Women's Clothing,Clothing, Shoes & Jewelry,Plus Size Clothing,Clothing,Women's Jeans",Black,140,140,FALSE,USD
70,AVpfIA_M1cnluZ0-ecX1,Not Your Daughter's Jeans,"Women's Clothing,Plus Size Jeans,Women's Pants & Leggings,All Women's Clothing,Clothing, Shoes & Jewelry,Plus Size Clothing,Clothing,Women's Jeans",Black,53.99,53.99,TRUE,USD
71,AVpfAreQ1cnluZ0-b7Ab,Just My Size,"Women's Clothing,All Women's Clothing,Clothing, Shoes & Jewelry,Clothing,Bras,Intimates & Sleepwear",,26.86,26.86,TRUE,USD
72,AVpfAreQ1cnluZ0-b7Ab,Just My Size,"Women's Clothing,All Women's Clothing,Clothing, Shoes & Jewelry,Clothing,Bras,Intimates & Sleepwear",,32.45,32.45,FALSE,USD
73,AVpfErj_1cnluZ0-dT5t,Easy Spirit,"Women's Sandals,Shoes,Women's Shoes,Clothing","BlkBlk,Black",39.39,39.39,FALSE,USD
74,AVpe7D0jLJeJML43yYsZ,Unique Bargains,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Black,34.79,34.79,TRUE,USD
75,AVpe7D0jLJeJML43yYsZ,Unique Bargains,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Black,69.99,69.99,FALSE,USD
76,AVpfHxE4ilAPnD_xVZNC,Crocs,"Women's Casual Shoes,Shoes,Clothing,Women's Shoes",RaspberryOyster,46,46,FALSE,USD
77,AVpfHxE4ilAPnD_xVZNC,Crocs,"Women's Casual Shoes,Shoes,Clothing,Women's Shoes",RaspberryOyster,27.69,27.69,TRUE,USD
78,AVpe84vSLJeJML43zDBX,b.tempt'd by Wacoal,"Women's Clothing,All Women's Clothing,Clothing, Shoes & Jewelry,Clothing,Intimates & Sleepwear,Bras",Multi-color,36,36,FALSE,USD
79,AVpe84vSLJeJML43zDBX,b.tempt'd by Wacoal,"Women's Clothing,All Women's Clothing,Clothing, Shoes & Jewelry,Clothing,Intimates & Sleepwear,Bras",Multi-color,16.2,16.2,TRUE,USD
80,AVpfArPr1cnluZ0-b67M,DREAM GIRL,"Clothing, Shoes & Accessories,Costumes, Reenactment, Theater,Costumes,Women",Greek  Roman,39.99,39.99,FALSE,AUD
81,AVpfHxpb1cnluZ0-eXMM,Skechers,"Fitness & Exercise Equipment,Running Gear,Women's Running Shoes",,27.83,27.83,FALSE,USD
82,AVpfHxpb1cnluZ0-eXMM,Skechers,"Fitness & Exercise Equipment,Running Gear,Women's Running Shoes",,69.99,69.99,FALSE,USD
83,AVpfBjMVLJeJML430thU,Kathlena,"Women's Swimwear,Women's Clothing,Specialty Shops,Swimwear for the Family,All Women's Clothing,Plus Size Swimsuits,Plus Size Clothing,Clothing, Shoes & Jewelry,Clothing",,27.8,27.8,TRUE,USD
84,AVpfBjMVLJeJML430thU,Kathlena,"Women's Swimwear,Women's Clothing,Specialty Shops,Swimwear for the Family,All Women's Clothing,Plus Size Swimsuits,Plus Size Clothing,Clothing, Shoes & Jewelry,Clothing",,59.99,59.99,FALSE,USD
85,AVpfElZfilAPnD_xUULr,Landau,"Women's Clothing,Women's Scrubs,Women's Workwear & Uniforms,Scrubs,Workwear & Uniforms,Professional & Trade Workwear,Clothing, Shoes & Jewelry,Clothing,Medical Uniforms",,21.95,21.95,FALSE,USD
86,AVpfElchLJeJML431wS2,Dan Post,"Clothing,Shoes,Women's Shoes,Women's Boots",Bay Apache Distressed,202,202,FALSE,USD
87,AVpfJKX9LJeJML433TzP,Tkees,"Women's Casual Shoes,Shoes,Clothing,Women's Shoes",Beige,115,115,FALSE,USD
88,AVpfJKX9LJeJML433TzP,Tkees,"Women's Casual Shoes,Shoes,Clothing,Women's Shoes",Beige,6.99,6.99,TRUE,USD
89,AVpfAm3N1cnluZ0-b5WJ,Big Accessories,"Clothing, Shoes & Jewelry,Clothing,Women's Clothing,Intimates & Sleepwear,Intimates Accessories,All Women's Clothing",,10.35,10.35,FALSE,USD
90,AVpfAsKoLJeJML430Zwz,Spring Step,"Women's Sandals,Shoes,Women's Shoes,Clothing","Black,Olive,Beige",109.95,109.95,FALSE,USD
91,AVpfH00hilAPnD_xVaX6,FAMOUS NAME BRAND,"Shoes,Clothing,Women's Shoes,All Women's Shoes",,55,55,FALSE,USD
92,AVpfH00hilAPnD_xVaX6,FAMOUS NAME BRAND,"Shoes,Clothing,Women's Shoes,All Women's Shoes",,5.99,5.99,TRUE,USD
93,AVpe886_1cnluZ0-amGJ,Black Temptation,"Clothing, Shoes & Jewelry,Clothing,Women's Clothing,Intimates & Sleepwear,Lingerie,All Women's Clothing",,21.75,21.75,FALSE,USD
94,AVpfEsduLJeJML431ywi,Nike,"Women's Athletic Shoes,Shoes,Clothing,Women's Shoes",,88,88,FALSE,USD
95,AVpfC5ja1cnluZ0-csdT,Landau,"Women's Clothing,Women's Scrubs,Women's Workwear & Uniforms,Scrubs,Workwear & Uniforms,Professional & Trade Workwear,Clothing, Shoes & Jewelry,Clothing,Medical Uniforms",,21.95,21.95,FALSE,USD
96,AVpe890lilAPnD_xRpRt,BCBGeneration,"Women,Shoes Under $100,Sandals",,69.9,69.9,FALSE,USD
97,AVpfI2BHLJeJML433M9Z,Allegra K,"Juniors Blazers, Jackets & Vests,All Juniors' Clothing,Women's Clothing,Clothing, Shoes & Jewelry,Clothing,Juniors Clothing,Women's Blazers, Jackets & Vests",,50.99,50.99,FALSE,USD
98,AVpfI2BHLJeJML433M9Z,Allegra K,"Juniors Blazers, Jackets & Vests,All Juniors' Clothing,Women's Clothing,Clothing, Shoes & Jewelry,Clothing,Juniors Clothing,Women's Blazers, Jackets & Vests",,24.99,24.99,TRUE,USD
99,AVpfCpSfilAPnD_xTp3W,Bali,"Clothing, Shoes & Jewelry,Clothing,Women's Clothing,Intimates & Sleepwear,Bras,All Women's Clothing",,47.25,47.25,FALSE,USD
100,AVpfCpSfilAPnD_xTp3W,Bali,"Clothing, Shoes & Jewelry,Clothing,Women's Clothing,Intimates & Sleepwear,Bras,All Women's Clothing",,37.99,37.99,TRUE,USD
101,AVpfI3UnLJeJML433NaO,Oofos,"Clothing,Shoes,Women's Shoes,Women's Sandals",,44.95,44.95,FALSE,USD
102,AVpfCQNJilAPnD_xThmS,Cesare Paciotti,"Women's Heels & Pumps,Shoes,Clothing, Shoes & Jewelry,Women's Shoes",Pink,367.99,367.99,TRUE,USD
103,AVpfCQNJilAPnD_xThmS,Cesare Paciotti,"Women's Heels & Pumps,Shoes,Clothing, Shoes & Jewelry,Women's Shoes",Pink,690,690,FALSE,USD
104,AVpfCQevLJeJML4309kQ,Calvin Klein,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Beige,27.99,27.99,FALSE,USD
105,AVpfA6xV1cnluZ0-cASe,Nina,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Gold,48.99,48.99,FALSE,USD
106,AVpfCiWWilAPnD_xTntM,Fergalicious,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Orange,44,44,FALSE,USD
107,AVpfCiWWilAPnD_xTntM,Fergalicious,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Orange,17.99,17.99,TRUE,USD
108,AVpfD69x1cnluZ0-dC2A,CET Domain,"Women's Clothing,Women's Pants & Leggings,All Women's Clothing,Clothing, Shoes & Jewelry,Clothing,Women's Jeans",,131.94,131.94,TRUE,USD
109,AVpfD69x1cnluZ0-dC2A,CET Domain,"Women's Clothing,Women's Pants & Leggings,All Women's Clothing,Clothing, Shoes & Jewelry,Clothing,Women's Jeans",,151.79,151.79,FALSE,USD
110,AVpfDS0tLJeJML431TVR,CET Domain,"Women's Swimwear,Women's Clothing,Petite Clothing,Specialty Shops,Swimwear for the Family,All Women's Clothing,Clothing, Shoes & Jewelry,Petite Swimsuits,Clothing",,96.34,96.34,TRUE,USD
111,AVpfDS0tLJeJML431TVR,CET Domain,"Women's Swimwear,Women's Clothing,Petite Clothing,Specialty Shops,Swimwear for the Family,All Women's Clothing,Clothing, Shoes & Jewelry,Petite Swimsuits,Clothing",,97.36,97.36,FALSE,USD
112,AVpfCi8iLJeJML431Dxj,Secret Wishes,"Adult Halloween Costumes,Clothing, Shoes & Accessories,Halloween,Costumes, Reenactment, Theater,Women,All Costumes,Costumes,Women's Halloween Costumes,Party & Occasions",Red,39.32,39.32,TRUE,USD
113,AVpfCi8iLJeJML431Dxj,Secret Wishes,"Adult Halloween Costumes,Clothing, Shoes & Accessories,Halloween,Costumes, Reenactment, Theater,Women,All Costumes,Costumes,Women's Halloween Costumes,Party & Occasions",Red,33.12,33.12,FALSE,USD
114,AVpfCi8iLJeJML431Dxj,Secret Wishes,"Adult Halloween Costumes,Clothing, Shoes & Accessories,Halloween,Costumes, Reenactment, Theater,Women,All Costumes,Costumes,Women's Halloween Costumes,Party & Occasions",Red,59.99,59.99,FALSE,USD
115,AVpfElbQ1cnluZ0-dRwj,Depend,"Clothing, Shoes & Jewelry,Clothing,Women's Clothing,Intimates & Sleepwear,Intimates Accessories,All Women's Clothing",,67.85,67.85,TRUE,USD
116,AVpfElbQ1cnluZ0-dRwj,Depend,"Clothing, Shoes & Jewelry,Clothing,Women's Clothing,Intimates & Sleepwear,Intimates Accessories,All Women's Clothing",,76.03,76.03,FALSE,USD
117,AVpfDTfBilAPnD_xT3lz,,"Athletic,Women,Shoes,Shoes & Handbags","White,Blue,Black,Burgundy",154.22,154.22,FALSE,CAD
118,AVpfCjGsilAPnD_xTn8k,Brinley Co.,"Women's Dress Shoes,Shoes,Clothing,Women's Shoes,All Women's Shoes","Blue,Red,Black,Taupe",29.99,29.99,FALSE,USD
119,AVpfCjGsilAPnD_xTn8k,Brinley Co.,"Women's Dress Shoes,Shoes,Clothing,Women's Shoes,All Women's Shoes","Blue,Red,Black,Taupe",21.98,21.98,TRUE,USD
120,AVpfCjGsilAPnD_xTn8k,Brinley Co.,"Women's Dress Shoes,Shoes,Clothing,Women's Shoes,All Women's Shoes","Blue,Red,Black,Taupe",22.22,22.22,TRUE,USD
121,AVpfElqNilAPnD_xUUQw,Whimsical,"Watches,Women's Watches,Clothing, Shoes & Jewelry,Jewelry",,34.87,34.87,FALSE,USD
122,AVpfJ5Ho1cnluZ0-fFA9,Versandhausware,"Clothing, Shoes & Accessories,Women's Clothing,Swimwear",,45.81,45.81,FALSE,USD
123,AVpfJ5KUilAPnD_xWHF1,FAMOUS NAME BRAND,"Shoes,Women's Shoes,Clothing,All Women's Shoes",,40,40,FALSE,USD
124,AVpfJ5KUilAPnD_xWHF1,FAMOUS NAME BRAND,"Shoes,Women's Shoes,Clothing,All Women's Shoes",,6.99,6.99,TRUE,USD
125,AVpfEoof1cnluZ0-dS6t,PleaserUSA,"Women's Sandals,Shoes,Women's Shoes,Clothing",,30.79,30.79,FALSE,USD
126,AVpfCLnl1cnluZ0-cdTI,MUK LUKS,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Tan,55.44,55.44,FALSE,USD
127,AVpfJ6B6ilAPnD_xWHXy,Marc Fisher,"Shoes,Clothing,Women's Shoes,All Women's Shoes",New Saddle,65.79,65.79,FALSE,USD
128,AVpe8t0o1cnluZ0-agkj,,"Shoes & Handbags,Shoes,Women,Athletic",,88,88,FALSE,CAD
129,AVpfJr6V1cnluZ0-fAqs,Birkenstock,"Women's Sandals,Shoes,Women's Shoes,Clothing",Shiny Copper,111.48,111.48,FALSE,USD
130,AVpfC0XgLJeJML431JYR,Dearfoams,"Clothing,Shoes,Women's Shoes,All Women's Shoes",,19.95,19.95,TRUE,USD
131,AVpfC0XgLJeJML431JYR,Dearfoams,"Clothing,Shoes,Women's Shoes,All Women's Shoes",,26,26,FALSE,USD
132,AVpfC0rfLJeJML431Je7,TwoBirch,"Jewelry,Rings,Clothing, Shoes & Jewelry,Anniversary Jewelry,Women's Anniversary Jewelry,Women's Anniversary Rings","White Gold,White",2685,2685,TRUE,USD
133,AVpfC0rfLJeJML431Je7,TwoBirch,"Jewelry,Rings,Clothing, Shoes & Jewelry,Anniversary Jewelry,Women's Anniversary Jewelry,Women's Anniversary Rings","White Gold,White",5370,5370,FALSE,USD
134,AVpe8h0DilAPnD_xRe3b,Nike,"Clothing, Shoes & Accessories,Athletic Apparel,Women's Clothing",Blue,9.5,9.5,FALSE,USD
135,AVpe8h0DilAPnD_xRe3b,Nike,"Clothing, Shoes & Accessories,Athletic Apparel,Women's Clothing",Blue,15.5,15.5,FALSE,USD
136,AVpe8h0DilAPnD_xRe3b,Nike,"Clothing, Shoes & Accessories,Athletic Apparel,Women's Clothing",Blue,31.95,31.95,FALSE,USD
137,AVpfC8vALJeJML431MEh,Olivia Miller,"Clothing,Shoes,Women's Shoes,Women's Boots","Black,Brown",109.99,109.99,FALSE,USD
138,AVpfC8vALJeJML431MEh,Olivia Miller,"Clothing,Shoes,Women's Shoes,Women's Boots","Black,Brown",53.54,53.54,TRUE,USD
139,AVpfEvxiilAPnD_xUX6I,LRL Lauren Jeans Co.,"Clothing, Shoes & Accessories,Jeans,Women's Clothing",,10.49,10.49,FALSE,USD
140,AVpfAPVkLJeJML430PY6,Dr. Scholl's,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Blue,40,40,FALSE,USD
141,AVpfAPVkLJeJML430PY6,Dr. Scholl's,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Blue,22.99,22.99,TRUE,USD
142,AVpfET_BLJeJML431qbu,,"Athletic,Women,Shoes,Shoes & Handbags","Blue,Red,Black",57.32,57.32,FALSE,CAD
143,AVpfCof41cnluZ0-cm-1,Western Chief,"Clothing, Shoes & Jewelry,Shoes,Women's Shoes,Women's Boots,Women's Weather Boots",Black,33.99,33.99,TRUE,USD
144,AVpfCof41cnluZ0-cm-1,Western Chief,"Clothing, Shoes & Jewelry,Shoes,Women's Shoes,Women's Boots,Women's Weather Boots",Black,39.99,39.99,FALSE,USD
145,AVpe8l1ailAPnD_xRgZW,Naturalizer,"Clothing,Shoes,Women's Shoes,All Women's Shoes",,120,120,FALSE,USD
146,AVpe8l1ailAPnD_xRgZW,Naturalizer,"Clothing,Shoes,Women's Shoes,All Women's Shoes",,54.99,54.99,TRUE,USD
147,AVpfEa51LJeJML431s08,Kylin Express,"Beauty,Hair Care,Hair Accessories,Clothing, Shoes & Jewelry,Bags & Accessories,Women's Accessories,Women's Hair Accessories",,15.74,15.74,FALSE,USD
148,AVpfCgim1cnluZ0-ckb7,Nine West,"Clothing,Shoes,Women's Shoes,All Women's Shoes",,49.43,49.43,FALSE,USD
149,AVpfEbElLJeJML431s4V,Prada,"Clothing, Shoes, Accessories,Men's Sunglasses,Women's Sunglasses",Havana,262,262,FALSE,AUD
150,AVpfEbElLJeJML431s4V,Prada,"Clothing, Shoes, Accessories,Men's Sunglasses,Women's Sunglasses",Havana,299.95,299.95,FALSE,AUD
151,AVpfEbElLJeJML431s4V,Prada,"Clothing, Shoes, Accessories,Men's Sunglasses,Women's Sunglasses",Havana,219.95,219.95,FALSE,AUD
152,AVpe8ntLLJeJML43y8tj,Bloch,"Clothing,Shoes,Women's Shoes,Women's Athletic Shoes",Pink,31.34,31.34,FALSE,USD
153,AVpe9AdTilAPnD_xRqPb,Pillow Paws,"Clothing,Shoes,Women's Shoes,Women's Slippers",,97.2,97.2,FALSE,USD
154,AVpfJ6W8LJeJML433jre,Kasper,"Clothing, Shoes & Accessories,Women's Clothing,Pants",Beiges,7.5,7.5,FALSE,USD
155,AVpfEXcb1cnluZ0-dNFy,Born,"Clothing,Shoes,Women's Shoes,Women's Sandals",Luggage,56.04,56.04,TRUE,USD
156,AVpfEXcb1cnluZ0-dNFy,Born,"Clothing,Shoes,Women's Shoes,Women's Sandals",Luggage,109,109,FALSE,USD
157,AVpe9BeO1cnluZ0-anwh,Corral Boots,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Beige,199.99,199.99,FALSE,USD
158,AVpfDWOh1cnluZ0-c17r,Cherokee Footwear,"Women's Clothing,Women's Scrubs,Women's Workwear & Uniforms,Scrubs,Workwear & Uniforms,Professional & Trade Workwear,Clothing, Shoes & Jewelry,Clothing,Medical Uniforms",,22.95,22.95,FALSE,USD
